id,vintage_id,wine_id,wine_type,quantity,location,event_type,metadata,created_at
5454,414,414,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2027-09-27
5455,67,67,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":3}",2027-09-27
3817,476,476,Red,2,Main Cellar A1,consume,"{"guest_count":4}",2027-09-28
5456,526,null,White,12,Main Cellar B1,receive,"{"order_id":465}",2027-10-01
5457,155,null,Red,12,Main Cellar B3,receive,"{"order_id":465}",2027-10-01
3818,663,null,Red,12,Main Cellar B3,receive,"{"order_id":229}",2027-10-02
3819,758,null,Red,12,Guest Pantry 2,receive,"{"order_id":229}",2027-10-02
3820,727,727,White,2,Guest Pantry 2,consume,"{"guest_count":3}",2027-10-02
3821,132,132,Red,1,Fridge 1,consume,"{"guest_count":2}",2027-10-02
3822,881,881,Red,2,Wine Fridge Starboard,consume,"{"guest_count":3}",2027-10-03
5458,62,62,Sparkling,2,Main Cellar A1,consume,"{"guest_count":4}",2027-10-03
3823,34,34,Sparkling,4,Main Cellar A2,consume,"{"guest_count":10}",2027-10-04
3824,547,547,White,4,Fridge 2,consume,"{"guest_count":8}",2027-10-04
5459,234,234,Red,4,Fridge 1,consume,"{"guest_count":8}",2027-10-04
3825,663,null,Red,12,Main Cellar B3,receive,"{"order_id":228}",2027-10-05
3826,758,null,Red,12,Guest Pantry 2,receive,"{"order_id":228}",2027-10-05
3827,202,202,Red,2,Fridge 2,consume,"{"guest_count":8}",2027-10-05
5460,911,911,Red,3,Fridge 1,consume,"{"guest_count":8}",2027-10-05
5461,772,772,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2027-10-06
5462,835,835,White,4,Fridge 1,consume,"{"guest_count":8}",2027-10-07
5463,373,373,White,3,Main Cellar A1,consume,"{"guest_count":10}",2027-10-07
3828,476,null,Red,12,Main Cellar A1,receive,"{"order_id":230}",2027-10-09
5464,686,686,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2027-10-09
3829,476,null,Red,12,Main Cellar A1,receive,"{"order_id":231}",2027-10-11
3830,132,null,Red,12,Fridge 1,receive,"{"order_id":231}",2027-10-11
3831,547,null,White,12,Fridge 2,receive,"{"order_id":231}",2027-10-11
3832,476,null,Red,12,Main Cellar A1,receive,"{"order_id":232}",2027-10-11
3833,132,null,Red,12,Fridge 1,receive,"{"order_id":232}",2027-10-11
3834,547,null,White,12,Fridge 2,receive,"{"order_id":232}",2027-10-11
3835,213,213,Red,2,Wine Fridge Starboard,consume,"{"guest_count":6}",2027-10-12
3836,56,56,Sparkling,1,Main Cellar A2,consume,"{"guest_count":4}",2027-10-12
3837,745,745,White,2,Main Cellar A2,consume,"{"guest_count":6}",2027-10-14
5465,911,null,Red,12,Fridge 1,receive,"{"order_id":466}",2027-10-15
3838,445,445,Red,1,Fridge 2,consume,"{"guest_count":3}",2027-10-16
5466,772,null,Red,12,Main Cellar A2,receive,"{"order_id":467}",2027-10-16
5467,911,null,Red,12,Fridge 1,receive,"{"order_id":467}",2027-10-16
5468,772,null,Red,12,Main Cellar A2,receive,"{"order_id":468}",2027-10-16
5469,911,null,Red,12,Fridge 1,receive,"{"order_id":468}",2027-10-16
5470,835,null,White,12,Fridge 1,receive,"{"order_id":468}",2027-10-16
5471,772,null,Red,12,Main Cellar A2,receive,"{"order_id":469}",2027-10-16
5472,911,null,Red,12,Fridge 1,receive,"{"order_id":469}",2027-10-16
5473,631,null,Red,12,Wine Fridge Port,receive,"{"order_id":469}",2027-10-16
5474,835,null,White,12,Fridge 1,receive,"{"order_id":469}",2027-10-16
5475,725,725,White,2,Fridge 2,consume,"{"guest_count":7}",2027-10-16
3839,322,322,White,3,Main Cellar A2,consume,"{"guest_count":6}",2027-10-17
3840,538,538,White,3,Fridge 1,consume,"{"guest_count":6}",2027-10-17
3841,132,null,Red,12,Fridge 1,receive,"{"order_id":233}",2027-10-18
3842,547,null,White,12,Fridge 2,receive,"{"order_id":233}",2027-10-18
3843,808,808,Red,3,Main Cellar A1,consume,"{"guest_count":5}",2027-10-18
5476,257,257,Red,1,Fridge 2,consume,"{"guest_count":2}",2027-10-19
3844,279,279,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2027-10-20
5477,225,225,Red,3,Guest Pantry 2,consume,"{"guest_count":7}",2027-10-21
3845,263,263,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2027-10-22
3846,634,634,Red,2,Fridge 1,consume,"{"guest_count":4}",2027-10-22
5478,699,699,White,4,Fridge 2,consume,"{"guest_count":11}",2027-10-22
5479,858,858,White,5,Fridge 1,consume,"{"guest_count":10}",2027-10-22
3847,725,725,White,2,Fridge 2,consume,"{"guest_count":4}",2027-10-24
3848,808,null,Red,12,Main Cellar A1,receive,"{"order_id":234}",2027-10-25
5480,589,589,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2027-10-25
3849,436,436,Red,1,Fridge 1,consume,"{"guest_count":3}",2027-10-27
3850,223,223,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2027-10-27
3851,808,null,Red,12,Main Cellar A1,receive,"{"order_id":235}",2027-10-28
3852,808,null,Red,12,Main Cellar A1,receive,"{"order_id":236}",2027-10-30
3853,449,449,Red,1,Fridge 2,consume,"{"guest_count":2}",2027-10-30
5481,528,528,White,1,Fridge 1,consume,"{"guest_count":2}",2027-10-30
3854,210,210,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2027-11-01
3855,154,154,Red,1,Main Cellar A2,consume,"{"guest_count":3}",2027-11-11
3856,126,126,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2027-11-11
3857,689,689,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2027-11-13
3858,346,346,White,1,Guest Pantry 2,consume,"{"guest_count":3}",2027-11-13
5482,559,559,White,2,Guest Pantry 2,consume,"{"guest_count":4}",2027-11-15
5483,562,562,White,2,Fridge 1,consume,"{"guest_count":4}",2027-11-18
5484,105,105,Sparkling,2,Main Cellar B3,consume,"{"guest_count":4}",2027-11-18
5485,652,652,Red,1,Fridge 2,consume,"{"guest_count":3}",2027-11-22
5486,467,467,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2027-11-26
5487,859,859,White,1,Fridge 2,consume,"{"guest_count":3}",2027-11-26
5488,636,636,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2027-11-28
5489,295,295,Red,2,Fridge 2,consume,"{"guest_count":4}",2027-12-01
5490,596,596,Red,1,Fridge 1,consume,"{"guest_count":3}",2027-12-01
5491,189,189,Red,2,Main Cellar A1,consume,"{"guest_count":4}",2027-12-06
3859,145,145,Red,1,Fridge 1,consume,"{"guest_count":2}",2027-12-09
3860,512,512,White,1,Main Cellar A2,consume,"{"guest_count":3}",2027-12-11
5492,182,182,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2027-12-11
5493,64,64,Sparkling,2,Main Cellar A1,consume,"{"guest_count":3}",2027-12-11
5494,295,null,Red,12,Fridge 2,receive,"{"order_id":470}",2027-12-13
5495,295,null,Red,12,Fridge 2,receive,"{"order_id":471}",2027-12-20
5496,182,null,Red,12,Guest Pantry 2,receive,"{"order_id":471}",2027-12-20
3861,10,10,Sparkling,1,Main Cellar A2,consume,"{"guest_count":3}",2027-12-22
5497,182,null,Red,12,Guest Pantry 2,receive,"{"order_id":472}",2027-12-23
5498,182,null,Red,12,Guest Pantry 2,receive,"{"order_id":473}",2027-12-24
5499,895,null,Red,12,Main Cellar A2,receive,"{"order_id":474}",2027-12-28
5500,895,null,Red,12,Main Cellar A2,receive,"{"order_id":475}",2027-12-30
5501,895,null,Red,12,Main Cellar A2,receive,"{"order_id":476}",2028-01-02
3862,952,952,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-01-10
3863,453,453,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2028-01-10
5502,826,826,White,2,Fridge 1,consume,"{"guest_count":4}",2028-01-11
3864,613,613,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-01-16
5503,477,477,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-01-16
3865,754,null,Red,12,Fridge 2,receive,"{"order_id":237}",2028-01-18
3866,754,null,Red,12,Fridge 2,receive,"{"order_id":239}",2028-01-19
5504,650,650,Red,1,Fridge 1,consume,"{"guest_count":2}",2028-01-20
3867,754,null,Red,12,Fridge 2,receive,"{"order_id":238}",2028-01-24
3868,949,949,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2028-01-31
3869,659,659,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2028-01-31
5505,918,918,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2028-02-01
3870,278,278,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2028-02-03
3871,774,774,Red,1,Main Cellar B1,consume,"{"guest_count":2}",2028-02-03
5506,324,324,White,1,Main Cellar B1,consume,"{"guest_count":4}",2028-02-08
3872,797,null,Red,12,Fridge 1,receive,"{"order_id":240}",2028-02-09
5507,948,948,Red,1,Wine Fridge Starboard,consume,"{"guest_count":2}",2028-02-10
3873,797,null,Red,12,Fridge 1,receive,"{"order_id":241}",2028-02-12
3874,469,469,Red,2,Main Cellar A1,consume,"{"guest_count":3}",2028-02-12
3875,480,480,Red,2,Wine Fridge Starboard,consume,"{"guest_count":3}",2028-02-16
3876,97,97,Sparkling,1,Fridge 1,consume,"{"guest_count":3}",2028-02-17
3877,633,633,Red,2,Main Cellar B3,consume,"{"guest_count":4}",2028-02-17
5508,257,257,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-02-19
5509,382,382,Red,1,Guest Pantry 1,consume,"{"guest_count":3}",2028-02-19
5510,497,497,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-02-21
5511,698,698,White,1,Fridge 1,consume,"{"guest_count":4}",2028-03-02
5512,271,271,Red,3,Main Cellar B1,consume,"{"guest_count":8}",2028-03-02
5513,148,148,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2028-03-05
5514,516,516,White,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-03-05
5515,137,137,Red,2,Guest Pantry 2,consume,"{"guest_count":6}",2028-03-06
5516,434,434,Red,4,Wine Fridge Port,consume,"{"guest_count":7}",2028-03-06
3878,476,476,Red,3,Main Cellar A1,consume,"{"guest_count":9}",2028-03-08
3879,361,361,White,6,Guest Pantry 2,consume,"{"guest_count":11}",2028-03-08
5517,562,562,White,5,Fridge 1,consume,"{"guest_count":9}",2028-03-08
5518,50,50,Sparkling,6,Fridge 1,consume,"{"guest_count":12}",2028-03-08
3880,330,330,White,4,Main Cellar A1,consume,"{"guest_count":10}",2028-03-10
3881,176,176,Red,4,Fridge 2,consume,"{"guest_count":7}",2028-03-10
3882,182,182,Red,1,Guest Pantry 2,consume,"{"guest_count":3}",2028-03-11
3883,10,10,Sparkling,1,Main Cellar A2,consume,"{"guest_count":4}",2028-03-12
3884,945,945,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2028-03-12
5519,562,null,White,12,Fridge 1,receive,"{"order_id":477}",2028-03-13
5520,50,null,Sparkling,12,Fridge 1,receive,"{"order_id":477}",2028-03-13
5521,747,747,Red,2,Fridge 1,consume,"{"guest_count":6}",2028-03-13
3885,537,537,White,5,Main Cellar A1,consume,"{"guest_count":9}",2028-03-14
3886,148,148,Red,3,Guest Pantry 1,consume,"{"guest_count":10}",2028-03-15
5522,165,165,Red,3,Fridge 2,consume,"{"guest_count":11}",2028-03-15
5523,963,963,Dessert,4,Fridge 1,consume,"{"guest_count":7}",2028-03-15
3887,110,110,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-03-16
3888,686,686,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2028-03-16
5524,562,null,White,12,Fridge 1,receive,"{"order_id":478}",2028-03-17
5525,50,null,Sparkling,12,Fridge 1,receive,"{"order_id":478}",2028-03-17
5526,354,354,White,3,Wine Fridge Starboard,consume,"{"guest_count":12}",2028-03-19
5527,75,75,Sparkling,3,Main Cellar A1,consume,"{"guest_count":11}",2028-03-19
3889,176,null,Red,12,Fridge 2,receive,"{"order_id":242}",2028-03-20
3890,361,null,White,12,Guest Pantry 2,receive,"{"order_id":242}",2028-03-20
3891,330,null,White,12,Main Cellar A1,receive,"{"order_id":242}",2028-03-20
3892,300,300,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-03-21
3893,103,103,Sparkling,1,Main Cellar B3,consume,"{"guest_count":2}",2028-03-21
3894,779,779,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-03-22
3895,537,null,White,12,Main Cellar A1,receive,"{"order_id":244}",2028-03-24
3896,176,null,Red,12,Fridge 2,receive,"{"order_id":244}",2028-03-24
3897,361,null,White,12,Guest Pantry 2,receive,"{"order_id":244}",2028-03-24
3898,330,null,White,12,Main Cellar A1,receive,"{"order_id":244}",2028-03-24
3899,10,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":244}",2028-03-24
3900,148,null,Red,12,Guest Pantry 1,receive,"{"order_id":244}",2028-03-24
3901,895,null,Red,12,Fridge 2,receive,"{"order_id":244}",2028-03-24
5528,183,null,Red,12,Fridge 1,receive,"{"order_id":480}",2028-03-24
5529,399,399,Red,4,Main Cellar B1,consume,"{"guest_count":12}",2028-03-24
5530,597,597,Red,2,Main Cellar A1,consume,"{"guest_count":8}",2028-03-24
3902,537,null,White,12,Main Cellar A1,receive,"{"order_id":243}",2028-03-26
3903,176,null,Red,12,Fridge 2,receive,"{"order_id":243}",2028-03-26
3904,361,null,White,12,Guest Pantry 2,receive,"{"order_id":243}",2028-03-26
3905,330,null,White,12,Main Cellar A1,receive,"{"order_id":243}",2028-03-26
3906,10,null,Sparkling,12,Main Cellar A2,receive,"{"order_id":243}",2028-03-26
3907,148,null,Red,12,Guest Pantry 1,receive,"{"order_id":243}",2028-03-26
3908,895,null,Red,12,Fridge 2,receive,"{"order_id":243}",2028-03-26
5531,183,null,Red,12,Fridge 1,receive,"{"order_id":479}",2028-03-26
3909,42,42,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":6}",2028-03-27
5532,213,213,Red,2,Wine Fridge Starboard,consume,"{"guest_count":6}",2028-03-28
5533,929,929,Red,2,Guest Pantry 2,consume,"{"guest_count":5}",2028-03-28
5534,354,null,White,12,Wine Fridge Starboard,receive,"{"order_id":481}",2028-03-29
5535,75,null,Sparkling,12,Main Cellar A1,receive,"{"order_id":481}",2028-03-29
5536,183,null,Red,12,Fridge 1,receive,"{"order_id":481}",2028-03-29
5537,10,10,Sparkling,2,Main Cellar A2,consume,"{"guest_count":6}",2028-03-29
5538,354,null,White,12,Wine Fridge Starboard,receive,"{"order_id":482}",2028-03-30
5539,75,null,Sparkling,12,Main Cellar A1,receive,"{"order_id":482}",2028-03-30
3910,478,478,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2028-03-31
3911,253,253,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2028-03-31
5540,779,779,Red,2,Guest Pantry 2,consume,"{"guest_count":3}",2028-04-01
3912,489,489,Red,3,Main Cellar B1,consume,"{"guest_count":5}",2028-04-02
3913,869,869,White,1,Fridge 2,consume,"{"guest_count":4}",2028-04-02
3914,916,916,Red,2,Main Cellar A2,consume,"{"guest_count":5}",2028-04-03
3915,745,745,White,3,Main Cellar A2,consume,"{"guest_count":7}",2028-04-03
5541,124,124,Red,2,Main Cellar A1,consume,"{"guest_count":7}",2028-04-03
5542,432,432,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-04-03
3916,42,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":246}",2028-04-04
5543,938,938,Red,3,Wine Fridge Port,consume,"{"guest_count":11}",2028-04-04
3917,727,727,White,2,Guest Pantry 2,consume,"{"guest_count":7}",2028-04-05
3918,563,563,White,4,Guest Pantry 2,consume,"{"guest_count":7}",2028-04-06
5544,763,763,Red,3,Guest Pantry 1,consume,"{"guest_count":5}",2028-04-06
3919,42,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":245}",2028-04-07
3920,849,849,White,2,Main Cellar A2,consume,"{"guest_count":6}",2028-04-08
5545,943,943,Red,3,Main Cellar B1,consume,"{"guest_count":6}",2028-04-09
3921,638,638,Red,2,Fridge 1,consume,"{"guest_count":6}",2028-04-10
3922,489,null,Red,12,Main Cellar B1,receive,"{"order_id":248}",2028-04-12
3923,869,null,White,12,Fridge 2,receive,"{"order_id":248}",2028-04-12
3924,363,363,White,4,Fridge 2,consume,"{"guest_count":8}",2028-04-12
5546,427,427,Red,6,Fridge 1,consume,"{"guest_count":12}",2028-04-12
5547,79,79,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":9}",2028-04-12
3925,881,881,Red,2,Wine Fridge Starboard,consume,"{"guest_count":4}",2028-04-14
5548,487,487,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-04-14
5549,297,297,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2028-04-16
5550,578,578,White,1,Main Cellar B1,consume,"{"guest_count":4}",2028-04-16
3926,832,832,White,6,Guest Pantry 1,consume,"{"guest_count":12}",2028-04-17
3927,489,null,Red,12,Main Cellar B1,receive,"{"order_id":247}",2028-04-18
3928,869,null,White,12,Fridge 2,receive,"{"order_id":247}",2028-04-18
3929,363,null,White,12,Fridge 2,receive,"{"order_id":249}",2028-04-18
3930,372,372,White,2,Main Cellar A1,consume,"{"guest_count":4}",2028-04-18
5551,427,null,Red,12,Fridge 1,receive,"{"order_id":483}",2028-04-18
5552,79,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":483}",2028-04-18
5553,891,891,Red,2,Wine Fridge Starboard,consume,"{"guest_count":3}",2028-04-18
3931,330,330,White,2,Main Cellar A1,consume,"{"guest_count":7}",2028-04-19
3932,58,58,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":6}",2028-04-19
5554,427,null,Red,12,Fridge 1,receive,"{"order_id":485}",2028-04-19
5555,79,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":485}",2028-04-19
5556,901,901,Red,3,Guest Pantry 1,consume,"{"guest_count":5}",2028-04-19
5557,202,202,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-04-19
3933,677,677,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2028-04-20
3934,670,670,Red,1,Fridge 1,consume,"{"guest_count":4}",2028-04-20
3935,62,62,Sparkling,1,Main Cellar A1,consume,"{"guest_count":2}",2028-04-22
5558,855,855,White,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-04-23
5559,454,454,Red,2,Fridge 1,consume,"{"guest_count":7}",2028-04-23
3936,363,null,White,12,Fridge 2,receive,"{"order_id":250}",2028-04-24
5560,427,null,Red,12,Fridge 1,receive,"{"order_id":484}",2028-04-24
5561,79,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":484}",2028-04-24
5562,901,null,Red,12,Guest Pantry 1,receive,"{"order_id":486}",2028-04-24
5563,297,null,Red,12,Guest Pantry 1,receive,"{"order_id":486}",2028-04-24
5564,653,653,Red,2,Wine Fridge Port,consume,"{"guest_count":6}",2028-04-27
3937,832,null,White,12,Guest Pantry 1,receive,"{"order_id":251}",2028-04-28
3938,151,151,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-04-28
3939,374,374,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2028-04-28
5565,454,454,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-04-28
3940,832,null,White,12,Guest Pantry 1,receive,"{"order_id":252}",2028-04-29
5566,901,null,Red,12,Guest Pantry 1,receive,"{"order_id":487}",2028-04-29
5567,297,null,Red,12,Guest Pantry 1,receive,"{"order_id":487}",2028-04-29
5568,149,149,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-04-29
3941,781,781,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2028-05-01
3942,287,287,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2028-05-01
5569,186,186,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-05-01
5570,395,395,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2028-05-01
3943,917,917,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-05-02
5571,311,311,Red,3,Guest Pantry 1,consume,"{"guest_count":8}",2028-05-05
3944,289,289,Red,1,Main Cellar A1,consume,"{"guest_count":3}",2028-05-06
3945,692,692,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2028-05-06
5572,580,580,White,3,Main Cellar B3,consume,"{"guest_count":8}",2028-05-06
5573,149,149,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-05-07
5574,703,703,White,1,Main Cellar A1,consume,"{"guest_count":2}",2028-05-07
3946,565,565,White,2,Main Cellar A2,consume,"{"guest_count":7}",2028-05-08
3947,563,563,White,3,Guest Pantry 2,consume,"{"guest_count":9}",2028-05-08
5575,479,479,Red,1,Main Cellar B1,consume,"{"guest_count":3}",2028-05-08
5576,816,816,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2028-05-08
3948,661,661,Red,3,Guest Pantry 1,consume,"{"guest_count":8}",2028-05-09
3949,891,891,Red,3,Wine Fridge Starboard,consume,"{"guest_count":7}",2028-05-09
5577,224,224,Red,3,Fridge 1,consume,"{"guest_count":8}",2028-05-09
5578,66,66,Sparkling,5,Wine Fridge Port,consume,"{"guest_count":9}",2028-05-09
5579,38,38,Sparkling,2,Guest Pantry 1,consume,"{"guest_count":3}",2028-05-10
5580,325,325,White,2,Fridge 1,consume,"{"guest_count":4}",2028-05-10
3950,592,592,Red,3,Main Cellar B1,consume,"{"guest_count":5}",2028-05-11
3951,525,525,White,1,Main Cellar A2,consume,"{"guest_count":4}",2028-05-11
5581,589,589,Red,3,Guest Pantry 2,consume,"{"guest_count":5}",2028-05-12
3952,586,586,Red,1,Fridge 2,consume,"{"guest_count":2}",2028-05-14
5582,785,785,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2028-05-14
5583,361,361,White,1,Guest Pantry 2,consume,"{"guest_count":3}",2028-05-14
3953,661,null,Red,12,Guest Pantry 1,receive,"{"order_id":253}",2028-05-16
3954,891,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":253}",2028-05-16
3955,289,null,Red,12,Main Cellar A1,receive,"{"order_id":253}",2028-05-16
3956,4,4,Sparkling,3,Fridge 2,consume,"{"guest_count":9}",2028-05-16
3957,719,719,White,2,Wine Fridge Port,consume,"{"guest_count":6}",2028-05-16
5584,231,231,Red,2,Fridge 2,consume,"{"guest_count":6}",2028-05-16
5585,363,363,White,3,Fridge 2,consume,"{"guest_count":8}",2028-05-16
3958,388,388,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2028-05-19
5586,539,539,White,2,Fridge 1,consume,"{"guest_count":8}",2028-05-21
5587,304,304,Red,4,Main Cellar B3,consume,"{"guest_count":10}",2028-05-21
5588,202,202,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-05-22
3959,140,140,Red,4,Main Cellar B1,consume,"{"guest_count":7}",2028-05-23
5589,165,165,Red,1,Fridge 2,consume,"{"guest_count":3}",2028-05-25
3960,388,null,Red,12,Main Cellar B1,receive,"{"order_id":254}",2028-05-27
3961,749,749,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-05-27
3962,696,696,Red,2,Guest Pantry 1,consume,"{"guest_count":5}",2028-05-27
3963,388,null,Red,12,Main Cellar B1,receive,"{"order_id":255}",2028-05-28
5590,304,null,Red,12,Main Cellar B3,receive,"{"order_id":488}",2028-05-30
5591,201,201,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2028-05-30
5592,644,644,Red,1,Wine Fridge Port,consume,"{"guest_count":3}",2028-05-30
5593,508,508,White,2,Guest Pantry 1,consume,"{"guest_count":3}",2028-05-31
3964,632,632,Red,2,Guest Pantry 1,consume,"{"guest_count":6}",2028-06-01
5594,881,881,Red,1,Wine Fridge Starboard,consume,"{"guest_count":3}",2028-06-02
5595,314,314,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2028-06-02
3965,388,null,Red,12,Main Cellar B1,receive,"{"order_id":256}",2028-06-03
3966,801,801,Red,3,Main Cellar A1,consume,"{"guest_count":6}",2028-06-03
5596,894,894,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-06-04
3967,801,801,Red,3,Main Cellar A1,consume,"{"guest_count":6}",2028-06-05
5597,654,654,Red,1,Main Cellar B1,consume,"{"guest_count":2}",2028-06-05
3968,393,393,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2028-06-06
3969,407,407,Red,1,Main Cellar B3,consume,"{"guest_count":3}",2028-06-06
5598,516,516,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-06-06
5599,830,830,White,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-06-06
5600,323,323,White,5,Fridge 1,consume,"{"guest_count":9}",2028-06-07
5601,625,625,Red,4,Fridge 1,consume,"{"guest_count":11}",2028-06-07
3970,331,331,White,6,Main Cellar B3,consume,"{"guest_count":12}",2028-06-08
5602,327,327,White,3,Wine Fridge Port,consume,"{"guest_count":8}",2028-06-08
5603,223,223,Red,3,Guest Pantry 2,consume,"{"guest_count":10}",2028-06-08
3971,924,924,Red,1,Fridge 2,consume,"{"guest_count":3}",2028-06-09
3972,943,943,Red,3,Main Cellar B1,consume,"{"guest_count":8}",2028-06-10
3973,320,320,Red,2,Guest Pantry 1,consume,"{"guest_count":5}",2028-06-10
3974,643,643,Red,2,Wine Fridge Port,consume,"{"guest_count":3}",2028-06-11
5604,643,643,Red,2,Wine Fridge Port,consume,"{"guest_count":3}",2028-06-13
3975,837,837,White,6,Fridge 2,consume,"{"guest_count":11}",2028-06-14
3976,372,372,White,3,Main Cellar A1,consume,"{"guest_count":8}",2028-06-14
5605,566,566,White,3,Fridge 2,consume,"{"guest_count":8}",2028-06-14
5606,323,323,White,3,Fridge 1,consume,"{"guest_count":11}",2028-06-14
3977,244,244,Red,4,Fridge 1,consume,"{"guest_count":11}",2028-06-15
5607,45,45,Sparkling,1,Fridge 2,consume,"{"guest_count":2}",2028-06-15
3978,801,null,Red,12,Main Cellar A1,receive,"{"order_id":257}",2028-06-16
3979,478,478,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2028-06-17
3980,555,555,White,1,Main Cellar A1,consume,"{"guest_count":3}",2028-06-17
5608,323,null,White,12,Fridge 1,receive,"{"order_id":489}",2028-06-17
5609,625,null,Red,12,Fridge 1,receive,"{"order_id":489}",2028-06-17
5610,481,481,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2028-06-17
5611,536,536,White,2,Fridge 2,consume,"{"guest_count":8}",2028-06-17
3981,201,201,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2028-06-18
3982,392,392,Red,1,Guest Pantry 2,consume,"{"guest_count":4}",2028-06-18
5612,3,3,Sparkling,2,Main Cellar B3,consume,"{"guest_count":3}",2028-06-18
3983,258,258,Red,1,Guest Pantry 1,consume,"{"guest_count":2}",2028-06-19
3984,543,543,White,2,Main Cellar B1,consume,"{"guest_count":4}",2028-06-19
5613,839,839,White,3,Main Cellar B1,consume,"{"guest_count":5}",2028-06-19
5614,137,137,Red,2,Guest Pantry 2,consume,"{"guest_count":8}",2028-06-19
3985,676,676,Red,1,Fridge 1,consume,"{"guest_count":2}",2028-06-20
3986,412,412,Red,1,Main Cellar A1,consume,"{"guest_count":3}",2028-06-20
5615,716,716,White,3,Fridge 2,consume,"{"guest_count":9}",2028-06-20
5616,84,84,Sparkling,2,Fridge 2,consume,"{"guest_count":8}",2028-06-20
3987,943,null,Red,12,Main Cellar B1,receive,"{"order_id":258}",2028-06-21
3988,643,null,Red,12,Wine Fridge Port,receive,"{"order_id":258}",2028-06-21
3989,801,null,Red,12,Main Cellar A1,receive,"{"order_id":258}",2028-06-21
